"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"116","Antigen presentation: folding, assembly, and peptide loading of class I MHC proteins",1.94122339903794e-05,0.000479712494202936,0.575610261071129,0.186216487592243,2.01627300252672,186,"B2M;UBE2S;UBC;CDC20;SKP1;PSMA7;UBE2C;PDIA3;PSMC3;PSMB6;HLA-A;ANAPC11;PSMB5;PSMB3;PSME2;UBE2L3;UBB;HLA-C;STUB1;PSMD7;PSMD8;UBA52;HSPA5;PSMB1;UBE2N;PSMD2;LRR1;UBE2D2;CYBA;PSMB2;HLA-B;UBE2D3;PSMD9;PSMB7;SAE1;PSMA4;UBE2A;MRC2;PSMD14;ITGB5;CALR;PSMC1;UBE2V2;PSMD12;PSME1;RNF4;PSMC5;PSMA1;PSMD6;SMURF2;PSMA2;CDC27;PSMC2;UBE2Z;UBE2J2;PSMC4;SEC61A1;PSMA3;UBE2R2;SAR1B;PSMD4;SEC13;PSMB9"
"117","Antigen processing and presentation",0.000277215612239154,0.00481167098386532,0.49849310876659,0.360367359026631,2.39343393096305,34,"B2M;PDIA3;CTSL;PSMB6;HLA-A;PSMB5;PSME2;HLA-C;HSPA5;HSP90AA1;HSPA8;HLA-B;CALR;PSME1;PSMB9;HSP90AB1;CTSB;PSME3"
"118","Antigen processing: cross presentation",3.97041300501508e-14,4.82405180109333e-12,0.965327754226083,0.500231645393551,4.07881884594135,63,"B2M;UBC;PSMA7;PDIA3;PSMC3;PSMB6;HLA-A;PSMB5;PSMB3;PSME2;UBB;HLA-C;PSMD7;PSMD8;UBA52;PSMB1;PSMD2;CYBA;PSMB2;HLA-B;PSMD9;PSMB7;PSMA4;MRC2;PSMD14;ITGB5;CALR;PSMC1;PSMD12;PSME1;PSMC5;PSMA1;PSMD6;PSMA2;PSMC2;PSMC4;SEC61A1;PSMA3;PSMD4;PSMB9;PSME3;PSMA5"
"119","Antigen-activated B-cell receptor generation of second messengers",0.230929989550679,0.623510971786834,0.0860226272967097,-0.209998611933937,-1.20181018336664,94,"PRKCD;MAPK9;PPP3CB;MAPK12;MAPK14;SOS1;SH3BP5;MAPK8;PTPN11;CBL;AKT3;PTPN18;PPP3CA;RASA1;E2F3;PRKCA;CHUK;MALT1;PTEN;CAMK2G;PRKCI;GTF2I;PIP5K1C;MAPK6;CREB1;RAC2;CSNK2A1;ELK1;NRAS;MAP3K7;NFATC3;SH3BP2;PIK3CA;STIM1"
"120","Antiviral mechanism by interferon-stimulated genes",0.198275862068966,0.581072381127564,0.307746666057907,0.160099311004429,1.18665683279048,50,"UBC;KPNA2;KPNB1;EIF4A2;UBB;PIN1;UBA52;EIF4A1;UBE2N;EIF4A3;EIF4E;NUP62;EIF4G2;RAE1"
"121","Apoptosis",5.83371786268016e-06,0.000154646557159776,0.610526878385931,0.199526570879223,2.14761550104687,159,"HMGB1;UBC;LMNA;BIRC5;PSMA7;VIM;DYNLL1;HMGB2;PSMC3;KPNB1;CYCS;PSMB6;PSMB5;PSMB3;PSME2;UBB;YWHAB;PSMD7;PSMD8;UBA52;PSMB1;TFDP1;PSMD2;PLEC;PSMB2;CLSPN;PSMD9;PSMB7;PSMA4;PSMD14;LMNB1;PSMC1;PSMD12;PSME1;NFKBIA;CFLAR;PSMC5;ACIN1;PSMA1;BCAP31;PSMD6;BAX;PSMA2;GSN;PSMC2;ROCK1;FADD;PSMC4;PSMA3;PSMD4;PSMB9;CAPN2;JUN;AKT1;DBNL;PSME3;PSMA5;PSMC6;FAS;ENDOG;DFFA;IRAK1;BAD;PSMD11;STK24;CHP1;BNIP3L"
"122","Apoptosis intrinsic pathway",0.836970474967908,0.977060949464012,0.0334250537297007,-0.167867165236856,-0.686310668942353,22,"XIAP;TP53;MAPK8;APAF1;BID;CASP3;NMT1"
"123","Apoptosis modulation and signaling",0.75,0.952457940579883,0.1521380821269,0.115156832626062,0.868001179230516,51,"HN1;BIRC5;CYCS;FOS;NFKBIA;CFLAR;BAX;FADD;JUN;BNIP3;FAS;ENDOG;DFFA;IRAK1;BAD;BAG3;IKBKB;TNFRSF11B;CRADD;PTRH2"
"124","Apoptosis modulation by HSP70",0.754646840148699,0.952457940579883,0.0908126829414279,0.174346362930365,0.738112764681668,13,"CYCS;FADD;FAS;HSPA1A;TNFRSF1A;CASP7;RIPK1;NFKB1;CASP6;AIFM1;CASP3;BID;APAF1"
"125","Apoptosis regulation",4.17072752204637e-08,1.35131571714302e-06,0.719512826338911,0.371508617399594,3.09557647053149,62,"UBC;PSMA7;PSMC3;PSMB6;PSMB5;PSMB3;PSME2;UBB;PSMD7;PSMD8;UBA52;PSMB1;PSMD2;CDKN1A;PSMB2;PSMD9;PSMB7;PSMA4;PSMD14;PSMC1;PSMD12;PSME1;PSMC5;POMP;PSMA1;PSMD6;PSMA2;PSMC2;PSMC4;PSMA3;PSMD4;PSMB9;CDK2;PSME3;PSMA5"
"126","Apoptotic DNA fragmentation and tissue homeostasis",0.203076923076923,0.589813055470426,0.173741849270807,0.375172660964154,1.24381404857275,8,"HMGB1;TOP2A;HMGB2;ENDOG;DFFA"
"127","Apoptotic cleavage of cell adhesion  proteins",0.800327332242226,0.968641816698206,0.046766048832106,-0.336780866192631,-0.753149744990725,4,"CASP3;TJP2;TJP1;DSP"
"128","Apoptotic cleavage of cellular proteins",0.768421052631579,0.95581636310319,0.0865279474314663,0.186545821817986,0.748140515208093,12,"CLSPN;ACIN1;BCAP31;ROCK1"
"129","Apoptotic execution  phase",0.0231482892799803,0.161484238134982,0.352487857583619,0.249640491587874,1.62128498582661,33,"HMGB1;LMNA;VIM;HMGB2;KPNB1;PLEC;CLSPN;LMNB1;ACIN1;BCAP31;GSN;ROCK1"
"130","Apoptotic factor-mediated response",0.315447154471545,0.707572232645403,0.0934337844015598,-0.466661784455351,-1.12422438669521,5,"XIAP;APAF1;CASP3"
"131","Apoptotic signaling in response to DNA damage",0.852437417654809,0.978097690104072,0.0337937633005421,-0.178332052184983,-0.677765327700779,17,"TP53;PRKCA;APAF1;BID;CASP3"
"132","Aquaporin-mediated transport",0.748971193415638,0.952457940579883,0.0972043753255345,0.165565252881094,0.780560629662277,17,"GNB1;GNB2;GNAS;GNG11;GNG5"
"133","Arachidonate epoxygenase/epoxide hydrolase pathway",0.00271585043169637,0.0321927636537667,0.431707695803346,0.904214064115822,1.85706842674142,3,"GSTP1;COX8A;COX5A"
"134","Arachidonic acid metabolism",0.712141882673943,0.944815825375171,0.0437764368724466,-0.228818649168688,-0.796977603357132,13,"GGT7;PTGES2;PTGS1"
"135","Arf6 integrin-mediated signaling pathway",0.0783582089552239,0.368536350505537,0.178214035527272,-0.329451933103848,-1.46116181868214,29,"ASAP2;SCAMP2;CTNND1;ITGAV;ITGA1;ITGA4;EXOC7;VAMP3;ITGA2;CTNNA1;PIP5K1C;ITGA3;EXOC3"
"136","Arf6 signal transduction regulation",0.2,0.58436873747495,0.110555303489321,-0.350267636533237,-1.27700970908551,15,"IQSEC1;GNAQ;EPHA2;CYTH3;SRC;ACAP2"
"137","Arf6 vesicle-mediated transport",0.00125502119576453,0.0182982090342469,0.45505986738723,0.608988924995358,2.2302666443073,10,"RAC1;NME1;PLAUR;RHOA;ARF6;ARF1;RAB11A"
"138","Arginine and proline metabolism",0.75609756097561,0.952800556527605,0.107130523543628,0.127470942274048,0.781331201193733,28,"SMS;SRM;SAT1;ASS1;AMD1;ODC1;P4HA2;GLUL;LAP3;OAT;CKB"
"139","Arrhythmogenic right ventricular cardiomyopathy (ARVC)",0.27930174563591,0.682113810950012,0.0852762661694882,-0.261326604690922,-1.17547645033075,31,"CACNB3;ITGAV;ITGA1;ITGA4;TCF7;LAMA2;CDH2;ATP2A2;ITGA2;SLC8A1;CTNNA1"
"140","Arylsulfatase activation",0.171516079632466,0.549605371657439,0.129434847775998,-0.471020844649163,-1.30278282856147,7,"STS;ARSB;ARSA;SUMF2"
"141","Ascorbate and aldarate metabolism",0.720062208398134,0.944815825375171,0.0492706489628142,-0.297268838871497,-0.775428475757095,6,"ALDH3A2;ALDH1B1;ALDH2;ALDH7A1"
"142","Asparagine N-linked glycosylation",0.810043668122271,0.970692446248204,0.02698798218341,-0.137846391410099,-0.743557353975942,64,"SEC24D;B4GALT3;UGGT2;MAN2A1;MPI;FUT8;GFPT2;B4GALT4;SEC24A;ALG13;EDEM3;GFPT1;UGGT1;EDEM1;RFT1;STT3A;EDEM2"
"143","Assembly of HIV virion",0.310457516339869,0.706982543640898,0.142049317545164,0.305991406859071,1.12061549915321,10,"UBC;UBB;UBA52"
"144","Assembly of the ORC complex at the origin of replication",0.248739495798319,0.646188607099923,0.110112813165782,-0.592596376523838,-1.18558626970378,3,"ORC3;ORC4"
"145","Association of TriC/CCT with target proteins during biosynthesis",0.792091836734694,0.965989399293286,0.0357399703757864,-0.177019221675482,-0.754103095291955,25,"FBXW7;USP11;SKIV2L;KIF13A;FBXW4;KIFC3"
"146","Association of licensing factors with the pre-replicative complex",0.225490196078431,0.617978770455551,0.169564507120916,0.329480373061051,1.20663784813097,10,"UBC;UBB;UBA52;GMNN;CDT1"
"147","Asthma",0.210344827586207,0.598989762931034,0.123248782899626,-0.681271810779372,-1.17924715766293,2,"HLA-DMA;HLA-DPB1"
"148","Attachment of GPI anchor to uPAR",0.824289405684755,0.972341386317453,0.0668810692346545,0.266873545384019,0.706384939806913,5,"PLAUR;PIGK;GPAA1"
"149","Attenuation of GPCR signaling",0.435772357723577,0.792214585487501,0.075680881085973,-0.429801856301926,-1.03542596457826,5,"GRK4;PRKCA"
"150","Atypical NF-kappaB pathway",0.873082287308229,0.978097690104072,0.0353616449050986,-0.189956742560192,-0.641722087698635,12,"MAPK14;SRC;CSNK2A1;PIK3CA"
"151","Aurora B signaling",5.47138646445403e-11,2.84902909470499e-09,0.851339057116899,0.603622059094966,4.00904655076963,34,"STMN1;CENPA;BIRC5;NPM1;SMC4;VIM;AURKA;CDCA8;AURKB;SGOL1;PPP1CC;CBX5;PEBP1;KIF23;RACGAP1;SMC2;NCL;KIF2C;NDC80;KIF20A;RHOA;NCAPD2;NCAPG;PSMA3;NCAPH"
"152","Autodegradation of Cdh1 by Cdh1-APC/C",5.09203471430519e-09,1.95373331933078e-07,0.761460801445585,0.425432852561062,3.38074130207126,57,"PSMA7;UBE2C;PSMC3;PSMB6;ANAPC11;PSMB5;PSMB3;PSME2;PSMD7;PSMD8;PSMB1;PSMD2;PSMB2;PSMD9;PSMB7;PSMA4;PSMD14;PSMC1;PSMD12;PSME1;PSMC5;PSMA1;PSMD6;PSMA2;CDC27;PSMC2;PSMC4;PSMA3;PSMD4;PSMB9;CDK2;FZR1;PSME3;PSMA5"
"153","Autoimmune thyroid disease",0.214899713467049,0.603706709508588,0.161972523942768,0.388377817538337,1.21822174411716,7,"HLA-A;HLA-C;HLA-B;FAS;HLA-E"
"154","Autophagy regulation",0.245614035087719,0.642917887177549,0.168231979794668,0.296622233725896,1.18960107816508,12,"GABARAP;ATG3;GABARAPL2;GABARAPL1;ATG4D;ATG5;ATG12;PIK3C3;ATG4B;BECN1;PRKAA1;ATG7"
"155","Axon guidance",0.822222222222222,0.972325042377279,0.0218923403029462,-0.130105662224064,-0.783102668603056,157,"LAMB1;DOCK1;LIMK2;AP2A1;UNC5B;PLXNA2;PPP3CB;CACNB3;ROBO1;SOS1;EPHA2;PTPN11;EFNB1;NUMB;ITGAV;NCK2;COL4A1;ITGA1;ABLIM3;PPP3CA;RASA1;RANBP9;GNAI1;CDK5;LIMK1;WASL;DPYSL3;SRC;EVL;NRP1;SEMA3C;ITGA2;NTNG1;ERBB2;PIP5K1C;ALCAM;CREB1;RAC2;CSNK2A1;PTK2;NRAS;CLASP1;DNM1;PLXND1;NFATC3;RHOG"
"156","Axonal growth stimulation",0.122762148337596,0.469007897772651,0.206582885145976,0.57799020779955,1.36771881241889,4,"ARHGDIA;RHOA;ARHGEF1"
"157","Axonogenesis regulation by p75 neurotrophin receptor",0.0385243558486548,0.22832727978593,0.321775918075361,0.618890013532066,1.63813383723319,5,"RTN4;ARHGDIA;RHOA;ARHGEF1"
"158","B cell survival pathway",0.277153558052434,0.680286006128703,0.163173749536268,0.255984175148836,1.1584170808659,15,"BIRC5;FOS;ZBTB7A;JUND;AKT1;CCT4;ITGB1"
"159","BAD activation and translocation to mitochondria",0.571059431524548,0.87734947435489,0.0860226272967097,0.338532143225021,0.896057371556289,5,"YWHAB;AKT1;BAD;PPP3CC"
"160","BAD phosphorylation mediated by IGF1R signaling",0.938271604938272,0.994483985765125,0.0843020882620271,0.126836917764175,0.597975134707339,17,"YWHAH;HRAS;AKT1;BAD;GRB2;RAF1;PIK3R1;MAP2K1;MAPK1;SHC1;IRS1;PRKAR2A"
"161","BAD phosphorylation regulation",0.667844522968198,0.92841811785011,0.0949641945188767,0.181364632183812,0.807674434730081,14,"YWHAH;BAX;AKT1;BAD;PDPK1;PIK3R1;BCL2L1;MAPK1;PRKAR2A;KITLG;PRKAR1A;MAPK3"
"162","BARD1 signaling events",0.038503391400035,0.22832727978593,0.321775918075361,0.294644635933419,1.54131681054371,21,"NPM1;UBE2L3;XRCC6;UBE2D3;XRCC5;EWSR1;PCNA;BARD1;CDK2;RAD51;BRCA1"
"163","BDNF signaling pathway",7.66609022775718e-08,2.32857490668124e-06,0.704975715167238,0.215550860273786,2.31796268920793,173,"S100A11;CENPF;ID2;HSPB1;LMNA;BIRC5;CLIC1;PTRF;IFITM2;TIMP1;NQO1;HMGB3;TUBB;TMED9;ADM;PLP2;HSPA5;S100A10;TAGLN;KLF6;TGFBI;WDR1;IGFBP3;CDKN1A;HSPA8;DNAJA1;NUCB2;S100A4;JUNB;SFPQ;CXCL12;XBP1;IGFBP4;EMP3;CRABP2;FGF2;GEM;FOS;ITGB5;CALR;GNG11;POLR2C;EGR1;HERPUD1;ZFP36;STIP1;BAX;TFPI2;SLIT3;PLK2;EIF4B;P4HA2;CLU;AKR1C3;UGDH;PDIA4;H1FX;JUN;MYH9;DLC1;AKR1C1;PHLDA2;DKK1;PXDN;FBN1;KIF22;SERPINH1;DDIT3;FHL2;TWF2;PRSS3;PPIE;HSPA1A;HNRNPH1;FLNC;SRSF5;ZEB1;CSPG4"
"164","BMAL1-CLOCK/NPAS2 activates circadian expression",0.123409669211196,0.469794510991968,0.140398826374342,-0.326957836587387,-1.37071746131397,24,"TBL1XR1;SMARCD3;CREBBP;PPARA;RORA;NAMPT;NCOA3"
"165","BMP receptor signaling",0.922391857506361,0.993974374164283,0.0281850192209259,-0.136676183836895,-0.592483793614572,27,"XIAP;SMAD6;SMAD4;SMURF1;NUP214;SMAD9;MAP3K7;BMPR1A;CTDSP1;SKI;CTDSPL;ZFYVE16;CTDSP2;TAB2;PPM1A;BAMBI;MAPK1;FST"
"166","BMP signaling and regulation",0.0606531881804044,0.314705866074838,0.231122206972138,-0.571696760857323,-1.49127621162639,6,"SMAD6;SMAD4;SMURF1"
"167","BMP signaling pathway in stem cells",0.547687861271676,0.856790667096678,0.0585759931886659,-0.305222950919617,-0.937317230703212,9,"ACVR1;SMAD4;SMAD9;BMPR1A;BMP1;MAGED1;MSX1"
"168","BRCA1, BRCA2 and ATR roles in cancer susceptibility",0.268428372739917,0.670151656600682,0.0937354405478246,-0.333273318450975,-1.18229137484978,14,"TP53;HUS1;RAD17;CHEK1;NBN;RAD50"
"169","BRCA1-dependent ubiquitin ligase activity",0.061381074168798,0.316231823809567,0.300678667908862,0.64628312863607,1.52932278307913,4,"BARD1;BRCA1;FANCA;FANCG"
"170","BTG family proteins and cell cycle regulation",0.770231213872832,0.95581636310319,0.042820754531934,-0.236853153125008,-0.727358610817322,9,"TP53;RB1;FGF1;CHAF1B;NGF"
"171","Bacterial invasion of epithelial cells",0.0411292172555917,0.24082891067732,0.321775918075361,0.20381811215734,1.53791404703576,48,"ACTB;MAD2L2;RAC1;ARPC2;ARPC5L;ARPC3;ARPC5;WASF2;ARPC1A;FN1;CAV1;ACTG1;RHOA;CRK;CLTA;ILK"
"172","Basal cell carcinoma",0.154381084840056,0.52812635610818,0.130097631739275,-0.376225889142177,-1.33466617068361,14,"TP53;FZD1;TCF7;GLI3;DVL3;FZD6"
"173","Basal transcription factors",0.978354978354978,0.996126880018093,0.0847862369553609,0.1128384505765,0.576152465890984,20,"TAF9;TAF7;GTF2B;GTF2A2;TAF10;GTF2F2;GTF2H1;TBP;TAF12;GTF2H2;TAF13;GTF2E2;TAF11;TBPL1;TAF6;GTF2F1;GTF2I;TAF6L;TAF2;GTF2H3"
"174","Base excision repair",0.569444444444444,0.875791139240506,0.122670706300561,0.161233367729881,0.907248116072537,24,"HMGB1;POLD2;PARP1;FEN1;PCNA;APEX1;POLE3"
"175","Basic mechanisms of SUMOylation",0.00319601401693926,0.0361223909821508,0.431707695803346,0.717092471904306,2.07022281399075,6,"SUMO3;UBE2I;SUMO1;SAE1;SUMO2"
"176","Basigin interactions",0.142322097378277,0.511821546685717,0.234388207333112,0.287762088887338,1.3022231503136,15,"PPIA;BSG;ATP1B3;CAV1;SLC3A2;SLC16A3;ITGB1;SLC7A11;SLC7A5;ITGA6"
"177","Benzo(a)pyrene metabolism",0.00879254297459817,0.0758551932364741,0.380730400722792,0.669629077249482,1.93319752604856,6,"CYP1B1;AKR1C3;AKR1C1;AKR1A1;EPHX1"
"178","Beta-1 integrin cell surface interactions",0.294117647058824,0.693889206167904,0.213922990785417,0.171398373703106,1.16296168403863,39,"COL1A1;COL1A2;COL6A1;COL3A1;COL5A1;ITGA11;TGFBI;THBS1;FN1;PLAUR;CD81"
"179","Beta-3 integrin cell surface interactions",0.00859219463929061,0.0745679749052721,0.380730400722792,0.311142499057296,1.75077559982962,24,"HMGB1;COL1A1;COL1A2;CYR61;TGFBI;THBS1;FN1;PLAUR;SPHK1;THY1;FBN1;LAMC1;CD47;PDGFRB;SDC1"
"180","Beta-alanine metabolism",0.584985835694051,0.88037678677294,0.0545489900230165,-0.274008597650376,-0.891229345641535,11,"HADHA;ALDH3A2;HIBCH;ALDH1B1"
"181","Beta-arrestin-dependent recruitment of Src kinases in GPCR signaling",0.406451612903226,0.77484781328022,0.120976540084952,0.292496765847348,1.01892845431163,9,"HRAS;GNAS;RAF1;MAP2K1;MAPK1;ADRBK1;MAP2K2;MAPK3"
"182","Beta-arrestins in GPCR desensitization",0.601866251944012,0.889332349353133,0.0575910434495557,-0.346251159134672,-0.903199304630075,6,"AP2A1;PPARA"
"183","Beta-catenin phosphorylation cascade",0.942701227830832,0.994483985765125,0.0305982627020615,-0.161567292935134,-0.562740468804251,13,"PPP2R5B;PPP2CB;PPP2R1B;PPP2R1A;APC;PPP2R5E;PPP2R5C;PPP2R5D;AXIN1"
"184","Beta-oxidation of lauroyl-CoA to decanoyl-CoA",0.677577741407529,0.928485288507685,0.0544364813405318,-0.369312014247729,-0.825899797981975,4,"HADHA"
"185","Beta-oxidation of myristoyl-CoA to lauroyl-CoA",0.625204582651391,0.904264354200657,0.0582037468321969,-0.381762167245781,-0.85374232259326,4,"HADHA"
"186","Beta-oxidation of pristanoyl-CoA",0.176759410801964,0.560250480324486,0.132139385186334,-0.58485702378105,-1.30792738701724,4,"ACOT8;HSD17B4"
"187","Beta-oxidation of very long chain fatty acids",0.0601626016260163,0.313275261324042,0.237789457968471,-0.62651006768654,-1.50931128295693,5,"ACOT8;HSD17B4;ACOX1"
"188","Bicarbonate transporters",0.808620689655172,0.970692446248204,0.0486797129473775,-0.452471307783425,-0.783205022114778,2,"SLC4A7"
"189","Bile acid and bile salt biosynthesis via 24-hydroxycholesterol",0.644549763033175,0.915939136941881,0.0749139914031696,0.530825901512214,0.901580672260731,2,"SLC27A5;HSD3B7"
"190","Bile acid and bile salt biosynthesis via 27-hydroxycholesterol",0.956878850102669,0.994483985765125,0.0489741639310843,0.530757301628328,0.697259173350474,1,"HSD3B7"
"191","Bile acid and bile salt biosynthesis via 7-alpha-hydroxycholesterol",0.227642276422764,0.61978853324207,0.113778115575624,-0.510900996230402,-1.23080007466103,5,"ACOT8;HSD17B4"
"192","Bile acid and bile salt metabolism",0.350689127105666,0.73084151104755,0.0840621787653839,-0.407192599357862,-1.12624214487973,7,"ACOT8;HSD17B4"
"193","Bile acids and bile salt biosynthesis",0.405405405405405,0.77484781328022,0.103187382052976,0.505946225439504,1.03910876658555,3,"SLC27A5;HSD3B7;CH25H"
"194","Bile salt and organic anion SLC transporters",0.556302521008403,0.862860718755587,0.0650717657834872,-0.460190236621896,-0.920686064925176,3,"SLC16A7"
"195","Binding of RNA by insulin-like growth factor 2 mRNA binding proteins (IGF2BPs/IMPs/VICKZs)",0.0184754664028209,0.13482139499505,0.352487857583619,0.702650290885585,1.66270640648831,4,"ACTB;IGF2BP2;CD44;MYC"
"196","Binding of chemokines to chemokine receptors",0.665546218487395,0.92841811785011,0.056511540071988,-0.426569513553557,-0.85342229277531,3,"CXCL6"
"197","Bioactive peptide-induced signaling pathway",0.424936386768448,0.7871094482226,0.0646323572453911,-0.238911736370854,-1.03566933119065,27,"MAPK14;SOS1;MAPK8;STAT3;PRKCA;GNAI1;CDK5;CAMK2G"
"198","Biogenic amine biosynthesis",0.164271047227926,0.538433131099974,0.156305745209616,0.928534505040062,1.21982156331219,1,"COMT"
"199","Biological oxidations",0.385365853658537,0.76133254015467,0.157396287569714,0.167684490266365,1.02781953176204,28,"NNMT;MGST3;GSTP1;GSTO1;CYP1B1;COMT;MGST1;PTGIS;UGDH"
"200","Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",0.979460847240051,0.996126880018093,0.0255115350543658,-0.120289576206594,-0.491793731053095,22,"MPI;GFPT2;ALG13;GFPT1;RFT1"
"201","Biosynthesis of unsaturated fatty acids",0.056657223796034,0.304820045367592,0.227982638142881,-0.467657329741912,-1.52108342418569,11,"HADHA;SCD;HSD17B12;ACOX1;FADS1;ELOVL5"
"202","Bladder cancer",0.585106382978723,0.88037678677294,0.130769180035511,0.14423521046213,0.928332200959689,32,"CDK4;CDKN1A;HRAS;THBS1;RASSF1;MMP2;CCND1"
"203","Blockade of neurotransmitter release by botulinum toxin",0.505172413793103,0.835938277750125,0.0711181082521522,-0.557709706604627,-0.96536738480659,2,"VAMP2;STX1A"
"204","Blood clotting cascade",0.851063829787234,0.978097690104072,0.0439522565646124,-0.315061409179056,-0.704578091570978,4,"PLAT;F8A1;SERPINB2;SERPINE1"
"205","Bone mineralization regulation",0.364705882352941,0.741619492985479,0.0870396311716081,-0.538931072331286,-1.07822002459882,3,"COL4A1;ANKH"
"206","Bone remodeling",0.753138075313807,0.952457940579883,0.0422221782098134,-0.229333790956085,-0.774747751138908,12,"IFNAR2;MAPK8;CHUK"
"207","Botulinum neurotoxicity",0.842776203966006,0.978097690104072,0.0377429372370062,-0.212991718426501,-0.692768298031746,11,"STX7;STX4;STX6;VAMP2;STX1A;STX5;STX2;STX12;STX10;STX16;STX8"
"208","Branched-chain amino acid catabolism",0.48121387283237,0.827088962793598,0.0647782732593461,-0.321779620086585,-0.988161543840527,9,"BCKDHB;IVD"
"209","Butanoate metabolism",0.862745098039216,0.978097690104072,0.0764630962494817,0.188026516066552,0.688599167926967,10,"PDHA1;ACAT2;PDHB;ECHS1"
"210","Bystander B cell activation",0.439425051334702,0.793605711922544,0.0878194139691968,0.798268286378909,1.04869002040075,1,"FAS"
"211","C-Myb transcription factor network",0.383458646616541,0.758592546495139,0.19991002561306,0.14036567287041,1.05913227114176,48,"H2AFZ;CCNB1;COL1A2;CDKN1A;HRAS;UBE2I;HSPA8;SLC25A3;CCND1;CLTA;CEBPD;HES1;TRIM28"
"212","C-Myc pathway",0.912037037037037,0.992909350494374,0.0925416415710562,0.11476830089471,0.645792655934673,24,"PIN1;PPP2CA;RUVBL2;TAF9;ACTL6A;PPP2R5A;RUVBL1;TAF10;MYC;KAT2A;GSK3B"
"213","CARM1 and regulation of the estrogen receptor",0.961791831357049,0.996126880018093,0.0278325456495741,-0.139046163441063,-0.528456143332064,17,"CREBBP;PELP1"
"214","CARM1 transcriptional regulation by protein methylation",0.388728323699422,0.764678429252002,0.0754877443484089,-0.343988899163468,-1.05636460621686,9,"CREBBP;NCOA3;CREB1;RARA;PRKAR1A;EP300;PRKAR2A"
"215","CBL signaling regulation",0.905172413793103,0.992909350494374,0.0350604398960335,-0.190718955195132,-0.604592201955209,10,"CBL;PIK3CA;YES1;RAPGEF1"
"216","CBL-mediated ligand-induced downregulation of EGF receptors",0.0847701149425287,0.39112287210825,0.184700836860676,-0.459172246569587,-1.45560759467349,10,"SH3GLB2;CBL;PRKCA;SRC;PDGFRA;SH3GLB1"
"217","CCR3 signaling in eosinophils",0.674547983310153,0.928485288507685,0.0471421752884972,-0.23293552990946,-0.826341782138579,14,"GNAQ;DECR1;PRKCA;LIMK1"
"218","CD28 co-stimulation",0.981958762886598,0.996308890945484,0.0255818770779031,-0.122028547856688,-0.496508998796823,21,"THEM4;AKT3;SRC;PIK3CA;YES1;RICTOR;MTOR;PAK2;MAP3K8;PIK3R1;PDPK1;MLST8;FYN;MAPKAP1;AKT2;PAK1;GRB2;TRIB3;CDC42"
"219","CD28-dependent PI3K/Akt signaling",0.905424200278164,0.992909350494374,0.0334986646591798,-0.173851132686084,-0.616739124625895,14,"THEM4;AKT3;PIK3CA;RICTOR;MTOR;MAP3K8;PIK3R1;PDPK1;MLST8;FYN;MAPKAP1;AKT2;TRIB3;AKT1"
"220","CD28-dependent Vav1 pathway",0.0612813370473538,0.316231823809567,0.315321531175811,0.52773826458037,1.52356333102875,6,"RAC1;CDC42;GRB2;PAK1;FYN;PAK2"
"221","CD40/CD40L signaling",0.602150537634409,0.889332349353133,0.0507849260434988,-0.235586519001305,-0.879287249364825,16,"MAPK9;MAPK14;MAPK8"
"222","CD40L signaling pathway",0.929098966026588,0.994483985765125,0.035135622443897,-0.20011546818207,-0.584971573584564,8,"CHUK;TRAF3"
"223","CD8/T cell receptor downstream pathway",0.682397959183674,0.931179413617471,0.0426489919410857,-0.194805627338676,-0.829873305090537,25,"IFNAR2;MAPK9;PPP3CB;MAPK8;PPP3CA;PRKCA;ELK1;NRAS;NFATC3"
"224","CDC42 activity regulation",0.868217054263566,0.978097690104072,0.0852762661694882,0.15463166432721,0.712203204027052,16,"NME1;RACGAP1;ARHGDIA;RALBP1;CDC42;DOCK10"
"225","CDC42 signaling events",0.775229357798165,0.957057073386727,0.0316762497500262,-0.15143505807801,-0.77242380489688,49,"LIMK2;MAPK9;MAPK14;MAPK8;CBL;ARPC4;LIMK1;WASL;EXOC7;SRC;CTNNA1;EPS8"
"226","CDC6 association with the ORC-origin complex",0.26646248085758,0.667529720086516,0.0999172824555927,-0.432898505236854,-1.19734136087454,7,"ORC3;E2F3;ORC4"
"227","CDK regulation of DNA replication",0.291228070175439,0.693889206167904,0.153152013725701,0.284186725487259,1.1397285725798,12,"ORC6;MCM7;MCM5;CDT1;CDK2;MCM3;MCM4"
"228","CDO in myogenesis",0.349095966620306,0.730246656144055,0.0791185127810028,-0.310184747292894,-1.100384372319,14,"MAPK12;MAPK14;CDH2;CTNNA1;TCF12;MEF2A;TCF3;BOC;TCF4;BNIP2;SPAG9;ABL1"
"229","CHL1 interactions",0.234146341463415,0.629862298622986,0.111909017331335,-0.508658675077076,-1.22539814931093,5,"ITGA1;NRP1;ITGA2"
